Theta[deg],Phi[deg],re(rEPhi)[mV],im(rEPhi)[mV],re(rETheta)[mV],im(rETheta)[mV]
-62,165,798.582,-1375.65,3639.02,-7338.61
-61,165,826.725,-1423.21,3681.4,-7426.44
-60,165,854.811,-1470.55,3724.83,-7516.45
-59,165,882.831,-1517.64,3769.26,-7608.54
-58,165,910.774,-1564.48,3814.64,-7702.64
-57,165,938.629,-1611.06,3860.91,-7798.65
-56,165,966.385,-1657.35,3908.02,-7896.47
-55,165,994.031,-1703.33,3955.91,-7996.02
-54,165,1021.55,-1749,4004.54,-8097.19
-53,165,1048.94,-1794.33,4053.85,-8199.87
-52,165,1076.17,-1839.31,4103.78,-8303.97
-51,165,1103.24,-1883.92,4154.28,-8409.38
-50,165,1130.13,-1928.14,4205.29,-8515.98
-49,165,1156.83,-1971.96,4256.76,-8623.66
-48,165,1183.31,-2015.34,4308.64,-8732.31
-47,165,1209.57,-2058.28,4360.86,-8841.8
-46,165,1235.59,-2100.75,4413.37,-8952.02
-45,165,1261.36,-2142.73,4466.12,-9062.85
-44,165,1286.85,-2184.21,4519.05,-9174.14
-43,165,1312.05,-2225.16,4572.1,-9285.79
-42,165,1336.94,-2265.56,4625.21,-9397.66
-41,165,1361.52,-2305.39,4678.32,-9509.61
-40,165,1385.76,-2344.62,4731.38,-9621.52
-39,165,1409.64,-2383.25,4784.32,-9733.24
-38,165,1433.15,-2421.24,4837.09,-9844.65
-37,165,1456.28,-2458.58,4889.63,-9955.61
-36,165,1479,-2495.23,4941.87,-10066
-35,165,1501.31,-2531.2,4993.76,-10175.6
-34,165,1523.19,-2566.44,5045.24,-10284.4
-33,165,1544.62,-2600.94,5096.23,-10392.1
-32,165,1565.58,-2634.68,5146.69,-10498.7
-31,165,1586.07,-2667.64,5196.55,-10604
-30,165,1606.07,-2699.8,5245.75,-10707.9
-29,165,1625.56,-2731.13,5294.23,-10810.2
-28,165,1644.53,-2761.63,5341.93,-10910.8
-27,165,1662.97,-2791.26,5388.79,-11009.6
-26,165,1680.86,-2820,5434.74,-11106.4
-25,165,1698.2,-2847.85,5479.73,-11201
-24,165,1714.97,-2874.78,5523.71,-11293.4
-23,165,1731.15,-2900.77,5566.6,-11383.5
-22,165,1746.75,-2925.8,5608.37,-11471
-21,165,1761.73,-2949.86,5648.94,-11555.9
-20,165,1776.11,-2972.93,5688.27,-11638.1
-19,165,1789.86,-2995,5726.3,-11717.4
-18,165,1802.97,-3016.04,5762.99,-11793.7
-17,165,1815.44,-3036.04,5798.27,-11866.9
-16,165,1827.26,-3055,5832.11,-11936.9
-15,165,1838.42,-3072.88,5864.46,-12003.6
-14,165,1848.92,-3089.69,5895.28,-12066.8
-13,165,1858.73,-3105.41,5924.52,-12126.6
-12,165,1867.86,-3120.02,5952.14,-12182.8
-11,165,1876.31,-3133.51,5978.11,-12235.3
-10,165,1884.05,-3145.87,6002.4,-12284
-9,165,1891.1,-3157.1,6024.97,-12328.9
-8,165,1897.44,-3167.18,6045.79,-12369.8
-7,165,1903.07,-3176.11,6064.84,-12406.8
-6,165,1907.99,-3183.87,6082.09,-12439.8
-5,165,1912.18,-3190.47,6097.53,-12468.7
-4,165,1915.66,-3195.89,6111.14,-12493.4
-3,165,1918.41,-3200.12,6122.9,-12514
-2,165,1920.43,-3203.17,6132.81,-12530.4
-1,165,1921.72,-3205.03,6140.85,-12542.6
0,165,1922.29,-3205.7,6147.02,-12550.5
1,165,1922.12,-3205.18,6151.33,-12554.1
2,165,1921.22,-3203.46,6153.76,-12553.4
3,165,1919.59,-3200.55,6154.34,-12548.5
4,165,1917.23,-3196.44,6153.06,-12539.3
5,165,1914.14,-3191.15,6149.94,-12525.9
6,165,1910.33,-3184.66,6144.98,-12508.2
7,165,1905.79,-3176.99,6138.22,-12486.3
8,165,1900.53,-3168.15,6129.67,-12460.2
9,165,1894.55,-3158.13,6119.34,-12430
10,165,1887.85,-3146.94,6107.27,-12395.7
11,165,1880.45,-3134.6,6093.49,-12357.3
12,165,1872.34,-3121.11,6078.02,-12315
13,165,1863.53,-3106.48,6060.91,-12268.7
14,165,1854.03,-3090.72,6042.17,-12218.6
15,165,1843.84,-3073.85,6021.86,-12164.7
16,165,1832.97,-3055.87,6000,-12107.1
17,165,1821.43,-3036.8,5976.65,-12045.9
18,165,1809.23,-3016.65,5951.85,-11981.3
19,165,1796.37,-2995.44,5925.64,-11913.2
20,165,1782.87,-2973.18,5898.06,-11841.8
21,165,1768.73,-2949.9,5869.17,-11767.2
22,165,1753.97,-2925.6,5839.01,-11689.6
23,165,1738.6,-2900.31,5807.64,-11609
24,165,1722.62,-2874.04,5775.11,-11525.5
25,165,1706.05,-2846.82,5741.46,-11439.4
26,165,1688.9,-2818.66,5706.76,-11350.7
27,165,1671.19,-2789.58,5671.06,-11259.6
28,165,1652.92,-2759.61,5634.4,-11166.2
29,165,1634.12,-2728.76,5596.86,-11070.6
30,165,1614.78,-2697.06,5558.47,-10973
31,165,1594.94,-2664.52,5519.3,-10873.6
32,165,1574.6,-2631.18,5479.4,-10772.5
33,165,1553.79,-2597.05,5438.84,-10669.8
34,165,1532.5,-2562.16,5397.65,-10565.7
35,165,1510.76,-2526.52,5355.91,-10460.3
36,165,1488.59,-2490.16,5313.67,-10353.9
37,165,1466,-2453.11,5270.98,-10246.6
38,165,1443,-2415.39,5227.9,-10138.4
39,165,1419.61,-2377.02,5184.48,-10029.7
40,165,1395.86,-2338.02,5140.79,-9920.42
41,165,1371.74,-2298.41,5096.86,-9810.87
42,165,1347.29,-2258.23,5052.77,-9701.16
43,165,1322.51,-2217.48,5008.56,-9591.44
44,165,1297.43,-2176.2,4964.29,-9481.85
45,165,1272.05,-2134.4,4920.01,-9372.55
46,165,1246.4,-2092.11,4875.78,-9263.67
47,165,1220.49,-2049.35,4831.64,-9155.37
48,165,1194.33,-2006.14,4787.66,-9047.78
49,165,1167.94,-1962.5,4743.88,-8941.04
50,165,1141.33,-1918.46,4700.36,-8835.28
51,165,1114.52,-1874.02,4657.15,-8730.63
52,165,1087.53,-1829.21,4614.3,-8627.21
53,165,1060.36,-1784.06,4571.87,-8525.14
54,165,1033.03,-1738.57,4529.91,-8424.55
55,165,1005.55,-1692.77,4488.46,-8325.55
56,165,977.928,-1646.67,4447.59,-8228.23
57,165,950.185,-1600.3,4407.34,-8132.72
58,165,922.327,-1553.66,4367.76,-8039.1
59,165,894.365,-1506.78,4328.91,-7947.47
60,165,866.308,-1459.67,4290.83,-7857.92
61,165,838.165,-1412.35,4253.59,-7770.54
62,165,809.945,-1364.83,4217.22,-7685.4
63,165,781.654,-1317.12,4181.79,-7602.59
64,165,753.3,-1269.25,4147.34,-7522.17
65,165,724.889,-1221.21,4113.92,-7444.21
66,165,696.426,-1173.04,4081.59,-7368.77
67,165,667.917,-1124.73,4050.38,-7295.9
68,165,639.364,-1076.3,4020.36,-7225.67
69,165,610.772,-1027.76,3991.57,-7158.13
70,165,582.142,-979.126,3964.06,-7093.3
71,165,553.477,-930.405,3937.88,-7031.25
72,165,524.777,-881.608,3913.07,-6972
73,165,496.044,-832.744,3889.67,-6915.59
74,165,467.276,-783.824,3867.74,-6862.04
75,165,438.473,-734.856,3847.32,-6811.4
76,165,409.634,-685.849,3828.44,-6763.67
77,165,380.756,-636.812,3811.15,-6718.88
78,165,351.836,-587.754,3795.49,-6677.05
79,165,322.872,-538.681,3781.49,-6638.2
80,165,293.859,-489.602,3769.2,-6602.34
81,165,264.794,-440.523,3758.63,-6569.47
82,165,235.672,-391.454,3749.83,-6539.61
83,165,206.489,-342.399,3742.83,-6512.77
84,165,177.238,-293.367,3737.65,-6488.94
85,165,147.914,-244.363,3734.31,-6468.14
86,165,118.512,-195.394,3732.84,-6450.36
87,165,89.0256,-146.468,3733.26,-6435.61
88,165,59.4489,-97.5889,3735.59,-6423.89
89,165,29.7757,-48.7642,3739.83,-6415.18
90,165,2.88636e-14,9.26141e-14,3746.01,-6409.5
-90,166,1.34511e-13,-2.48805e-13,3096.86,-6039.55
-89,166,27.4281,-46.0029,3091.21,-6044.66
-88,166,54.7617,-92.0595,3087.71,-6053.07
-87,166,82.009,-138.162,3086.35,-6064.8
-86,166,109.178,-184.304,3087.12,-6079.84
-85,166,136.276,-230.476,3089.99,-6098.18
-84,166,163.312,-276.672,3094.95,-6119.82
-83,166,190.292,-322.884,3101.96,-6144.75
-82,166,217.224,-369.104,3111.02,-6172.95
-81,166,244.115,-415.325,3122.07,-6204.41
-80,166,270.971,-461.538,3135.1,-6239.1
-79,166,297.799,-507.735,3150.08,-6277.01
-78,166,324.603,-553.909,3166.95,-6318.1
-77,166,351.388,-600.051,3185.7,-6362.35
-76,166,378.159,-646.152,3206.28,-6409.73
-75,166,404.919,-692.205,3228.65,-6460.19
-74,166,431.671,-738.201,3252.76,-6513.71
-73,166,458.417,-784.13,3278.58,-6570.23
-72,166,485.159,-829.984,3306.05,-6629.71
-71,166,511.898,-875.754,3335.14,-6692.11
-70,166,538.632,-921.428,3365.79,-6757.37
-69,166,565.361,-966.999,3397.96,-6825.44
-68,166,592.083,-1012.45,3431.6,-6896.26
-67,166,618.796,-1057.79,3466.66,-6969.77
-66,166,645.496,-1102.98,3503.08,-7045.9
-65,166,672.178,-1148.03,3540.83,-7124.6
-64,166,698.838,-1192.92,3579.84,-7205.78
-63,166,725.47,-1237.64,3620.06,-7289.39
-62,166,752.066,-1282.17,3661.45,-7375.33
-61,166,778.619,-1326.51,3703.94,-7463.53
-60,166,805.122,-1370.64,3747.49,-7553.92
-59,166,831.564,-1414.55,3792.05,-7646.4
-58,166,857.936,-1458.22,3837.56,-7740.88
-57,166,884.229,-1501.64,3883.96,-7837.28
-56,166,910.43,-1544.79,3931.21,-7935.5
-55,166,936.529,-1587.66,3979.25,-8035.44
-54,166,962.513,-1630.23,4028.02,-8137.01
-53,166,988.369,-1672.49,4077.48,-8240.1
-52,166,1014.08,-1714.42,4127.56,-8344.6
-51,166,1039.65,-1756.01,4178.22,-8450.41
-50,166,1065.04,-1797.23,4229.4,-8557.41
-49,166,1090.25,-1838.06,4281.03,-8665.49
-48,166,1115.27,-1878.5,4333.08,-8774.54
-47,166,1140.07,-1918.51,4385.47,-8884.44
-46,166,1164.65,-1958.09,4438.16,-8995.05
-45,166,1188.98,-1997.22,4491.09,-9106.27
-44,166,1213.06,-2035.86,4544.2,-9217.96
-43,166,1236.87,-2074.02,4597.43,-9330
-42,166,1260.39,-2111.66,4650.72,-9442.26
-41,166,1283.61,-2148.76,4704.03,-9554.6
-40,166,1306.51,-2185.31,4757.27,-9666.88
-39,166,1329.07,-2221.29,4810.41,-9778.99
-38,166,1351.29,-2256.67,4863.38,-9890.77
-37,166,1373.14,-2291.44,4916.11,-10002.1
-36,166,1394.62,-2325.58,4968.55,-10112.8
-35,166,1415.7,-2359.07,5020.64,-10222.8
-34,166,1436.37,-2391.88,5072.31,-10331.9
-33,166,1456.62,-2424,5123.51,-10440
-32,166,1476.44,-2455.41,5174.17,-10547
-31,166,1495.8,-2486.08,5224.24,-10652.6
-30,166,1514.71,-2516.01,5273.64,-10756.8
-29,166,1533.14,-2545.17,5322.32,-10859.4
-28,166,1551.07,-2573.54,5370.22,-10960.4
-27,166,1568.51,-2601.11,5417.28,-11059.4
-26,166,1585.44,-2627.85,5463.43,-11156.5
-25,166,1601.83,-2653.75,5508.63,-11251.5
-24,166,1617.7,-2678.8,5552.8,-11344.2
-23,166,1633.01,-2702.96,5595.89,-11434.5
-22,166,1647.77,-2726.24,5637.85,-11522.3
-21,166,1661.96,-2748.61,5678.61,-11607.4
-20,166,1675.56,-2770.06,5718.13,-11689.8
-19,166,1688.59,-2790.57,5756.35,-11769.3
-18,166,1701.01,-2810.13,5793.21,-11845.9
-17,166,1712.83,-2828.72,5828.68,-11919.3
-16,166,1724.04,-2846.33,5862.7,-11989.5
-15,166,1734.62,-2862.95,5895.22,-12056.3
-14,166,1744.58,-2878.56,5926.2,-12119.8
-13,166,1753.89,-2893.16,5955.6,-12179.7
-12,166,1762.57,-2906.73,5983.38,-12236
-11,166,1770.6,-2919.26,6009.5,-12288.7
-10,166,1777.97,-2930.74,6033.93,-12337.5
-9,166,1784.68,-2941.16,6056.64,-12382.5
-8,166,1790.73,-2950.51,6077.59,-12423.6
-7,166,1796.11,-2958.8,6096.77,-12460.7
-6,166,1800.81,-2965.99,6114.14,-12493.7
-5,166,1804.84,-2972.11,6129.7,-12522.6
-4,166,1808.18,-2977.12,6143.41,-12547.4
-3,166,1810.85,-2981.04,6155.27,-12568.1
-2,166,1812.82,-2983.86,6165.26,-12584.5
-1,166,1814.11,-2985.57,6173.39,-12596.6
0,166,1814.71,-2986.18,6179.63,-12604.5
1,166,1814.63,-2985.67,6184,-12608.1
2,166,1813.85,-2984.06,6186.5,-12607.4
3,166,1812.38,-2981.33,6187.12,-12602.4
4,166,1810.22,-2977.5,6185.88,-12593.2
5,166,1807.38,-2972.56,6182.79,-12579.6
6,166,1803.84,-2966.51,6177.86,-12561.8
7,166,1799.63,-2959.37,6171.11,-12539.8
8,166,1794.73,-2951.13,6162.56,-12513.6
9,166,1789.15,-2941.79,6152.23,-12483.3
10,166,1782.9,-2931.38,6140.15,-12448.8
11,166,1775.97,-2919.89,6126.34,-12410.3
12,166,1768.38,-2907.33,6110.84,-12367.7
13,166,1760.12,-2893.71,6093.68,-12321.3
14,166,1751.22,-2879.04,6074.89,-12270.9
15,166,1741.66,-2863.34,6054.52,-12216.8
16,166,1731.45,-2846.61,6032.59,-12159
17,166,1720.61,-2828.86,6009.16,-12097.6
18,166,1709.15,-2810.11,5984.27,-12032.6
19,166,1697.06,-2790.38,5957.96,-11964.3
20,166,1684.36,-2769.67,5930.28,-11892.6
21,166,1671.06,-2748,5901.27,-11817.7
22,166,1657.17,-2725.39,5870.99,-11739.8
23,166,1642.69,-2701.86,5839.48,-11658.9
24,166,1627.64,-2677.42,5806.81,-11575.1
25,166,1612.04,-2652.09,5773.01,-11488.7
26,166,1595.88,-2625.89,5738.15,-11399.6
27,166,1579.19,-2598.83,5702.28,-11308.2
28,166,1561.97,-2570.94,5665.45,-11214.4
29,166,1544.24,-2542.24,5627.72,-11118.5
30,166,1526.01,-2512.74,5589.14,-11020.5
31,166,1507.3,-2482.47,5549.77,-10920.7
32,166,1488.11,-2451.44,5509.67,-10819.2
33,166,1468.47,-2419.68,5468.88,-10716.2
34,166,1448.38,-2387.21,5427.48,-10611.7
35,166,1427.86,-2354.05,5385.51,-10506
36,166,1406.93,-2320.21,5343.03,-10399.2
37,166,1385.6,-2285.73,5300.1,-10291.5
38,166,1363.89,-2250.62,5256.77,-10182.9
39,166,1341.81,-2214.91,5213.1,-10073.8
40,166,1319.37,-2178.61,5169.14,-9964.17
41,166,1296.6,-2141.75,5124.95,-9854.23
42,166,1273.5,-2104.35,5080.59,-9744.14
43,166,1250.09,-2066.42,5036.1,-9634.04
44,166,1226.39,-2027.99,4991.55,-9524.08
45,166,1202.42,-1989.08,4946.98,-9414.41
46,166,1178.18,-1949.72,4902.46,-9305.17
47,166,1153.69,-1909.91,4858.03,-9196.51
48,166,1128.97,-1869.68,4813.75,-9088.56
49,166,1104.02,-1829.05,4769.67,-8981.47
50,166,1078.88,-1788.03,4725.85,-8875.36
51,166,1053.54,-1746.66,4682.34,-8770.37
52,166,1028.02,-1704.93,4639.19,-8666.62
53,166,1002.33,-1662.88,4596.45,-8564.23
54,166,976.493,-1620.52,4554.18,-8463.32
55,166,950.513,-1577.86,4512.43,-8364.01
56,166,924.403,-1534.93,4471.25,-8266.4
57,166,898.173,-1491.73,4430.69,-8170.59
58,166,871.834,-1448.29,4390.81,-8076.69
59,166,845.396,-1404.62,4351.65,-7984.78
60,166,818.868,-1360.73,4313.28,-7894.97
61,166,792.258,-1316.64,4275.74,-7807.33
62,166,765.575,-1272.37,4239.09,-7721.95
63,166,738.825,-1227.92,4203.37,-7638.89
64,166,712.016,-1183.3,4168.63,-7558.24
65,166,685.153,-1138.54,4134.94,-7480.06
66,166,658.241,-1093.65,4102.34,-7404.41
67,166,631.285,-1048.62,4070.87,-7331.35
68,166,604.288,-1003.49,4040.59,-7260.93
69,166,577.255,-958.247,4011.56,-7193.2
70,166,550.187,-912.915,3983.81,-7128.2
71,166,523.086,-867.5,3957.39,-7065.98
72,166,495.953,-822.012,3932.36,-7006.57
73,166,468.788,-776.46,3908.76,-6950.01
74,166,441.593,-730.854,3886.63,-6896.33
75,166,414.365,-685.201,3866.02,-6845.56
76,166,387.103,-639.512,3846.97,-6797.71
77,166,359.805,-593.792,3829.52,-6752.8
78,166,332.47,-548.051,3813.71,-6710.87
79,166,305.093,-502.296,3799.57,-6671.92
80,166,277.672,-456.533,3787.15,-6635.96
81,166,250.203,-410.771,3776.48,-6603.01
82,166,222.681,-365.016,3767.59,-6573.08
83,166,195.101,-319.274,3760.51,-6546.16
84,166,167.459,-273.553,3755.26,-6522.27
85,166,139.75,-227.859,3751.87,-6501.42
86,166,111.968,-182.197,3750.37,-6483.59
87,166,84.1082,-136.574,3750.77,-6468.8
88,166,56.1639,-90.9965,3753.09,-6457.04
89,166,28.1297,-45.4698,3757.35,-6448.31
90,166,3.82328e-13,-2.48878e-13,3763.56,-6442.6
-90,167,3.17269e-13,-5.81503e-13,3116.88,-6067.81
-89,167,25.6843,-42.6147,3111.2,-6072.95
-88,167,51.2815,-85.28,3107.67,-6081.41
-87,167,76.7993,-127.989,3106.3,-6093.2
-86,167,102.245,-170.734,3107.05,-6108.31
-85,167,127.628,-213.51,3109.91,-6126.75
-84,167,152.954,-256.308,3114.87,-6148.5
-83,167,178.23,-299.122,3121.89,-6173.55
-82,167,203.465,-341.944,3130.95,-6201.89
-81,167,228.663,-384.768,3142.01,-6233.49
-80,167,253.833,-427.587,3155.06,-6268.35
-79,167,278.978,-470.392,3170.06,-6306.44
-78,167,304.105,-513.178,3186.96,-6347.73
-77,167,329.219,-555.935,3205.74,-6392.19
-76,167,354.322,-598.656,3226.36,-6439.78
-75,167,379.42,-641.333,3248.77,-6490.47
-74,167,404.513,-683.959,3272.93,-6544.23
-73,167,429.606,-726.525,3298.79,-6601.01
-72,167,454.698,-769.023,3326.33,-6660.76
-71,167,479.791,-811.443,3355.47,-6723.43
-70,167,504.884,-853.778,3386.19,-6788.98
-69,167,529.976,-896.016,3418.43,-6857.34
-68,167,555.066,-938.15,3452.15,-6928.47
-67,167,580.151,-980.169,3487.28,-7002.29
-66,167,605.227,-1022.06,3523.79,-7078.74
-65,167,630.291,-1063.82,3561.62,-7157.77
-64,167,655.337,-1105.43,3600.72,-7239.29
-63,167,680.359,-1146.89,3641.04,-7323.23
-62,167,705.352,-1188.18,3682.53,-7409.52
-61,167,730.308,-1229.28,3725.13,-7498.07
-60,167,755.219,-1270.19,3768.79,-7588.81
-59,167,780.077,-1310.89,3813.46,-7681.65
-58,167,804.871,-1351.38,3859.09,-7776.5
-57,167,829.593,-1391.63,3905.62,-7873.26
-56,167,854.232,-1431.64,3952.99,-7971.85
-55,167,878.776,-1471.38,4001.16,-8072.17
-54,167,903.215,-1510.84,4050.07,-8174.11
-53,167,927.535,-1550.02,4099.66,-8277.57
-52,167,951.726,-1588.89,4149.89,-8382.44
-51,167,975.773,-1627.43,4200.69,-8488.63
-50,167,999.664,-1665.63,4252.01,-8596
-49,167,1023.38,-1703.48,4303.8,-8704.46
-48,167,1046.92,-1740.96,4356,-8813.88
-47,167,1070.26,-1778.04,4408.56,-8924.15
-46,167,1093.39,-1814.72,4461.41,-9035.14
-45,167,1116.29,-1850.97,4514.5,-9146.72
-44,167,1138.95,-1886.78,4567.78,-9258.78
-43,167,1161.36,-1922.13,4621.18,-9371.18
-42,167,1183.49,-1957,4674.65,-9483.8
-41,167,1205.34,-1991.37,4728.12,-9596.49
-40,167,1226.9,-2025.23,4781.55,-9709.13
-39,167,1248.14,-2058.55,4834.87,-9821.59
-38,167,1269.05,-2091.32,4888.02,-9933.72
-37,167,1289.62,-2123.52,4940.93,-10045.4
-36,167,1309.84,-2155.13,4993.56,-10156.4
-35,167,1329.69,-2186.13,5045.84,-10266.8
-34,167,1349.15,-2216.5,5097.7,-10376.2
-33,167,1368.22,-2246.23,5149.09,-10484.6
-32,167,1386.88,-2275.3,5199.94,-10591.9
-31,167,1405.12,-2303.69,5250.19,-10697.8
-30,167,1422.93,-2331.38,5299.79,-10802.3
-29,167,1440.28,-2358.36,5348.66,-10905.3
-28,167,1457.18,-2384.6,5396.75,-11006.5
-27,167,1473.61,-2410.1,5444,-11105.8
-26,167,1489.56,-2434.83,5490.35,-11203.2
-25,167,1505.01,-2458.79,5535.73,-11298.4
-24,167,1519.97,-2481.94,5580.09,-11391.3
-23,167,1534.41,-2504.29,5623.37,-11481.9
-22,167,1548.32,-2525.81,5665.51,-11569.9
-21,167,1561.7,-2546.48,5706.46,-11655.3
-20,167,1574.54,-2566.3,5746.16,-11737.9
-19,167,1586.83,-2585.26,5784.56,-11817.7
-18,167,1598.56,-2603.33,5821.6,-11894.4
-17,167,1609.73,-2620.5,5857.24,-11968
-16,167,1620.31,-2636.77,5891.42,-12038.4
-15,167,1630.32,-2652.12,5924.11,-12105.4
-14,167,1639.73,-2666.53,5955.25,-12169
-13,167,1648.55,-2680.01,5984.81,-12229.1
-12,167,1656.76,-2692.53,6012.74,-12285.5
-11,167,1664.37,-2704.1,6039.01,-12338.3
-10,167,1671.36,-2714.69,6063.59,-12387.3
-9,167,1677.74,-2724.31,6086.43,-12432.4
-8,167,1683.49,-2732.93,6107.52,-12473.5
-7,167,1688.61,-2740.57,6126.82,-12510.7
-6,167,1693.1,-2747.21,6144.31,-12543.8
-5,167,1696.95,-2752.83,6159.97,-12572.8
-4,167,1700.17,-2757.45,6173.79,-12597.6
-3,167,1702.74,-2761.06,6185.75,-12618.3
-2,167,1704.67,-2763.64,6195.83,-12634.7
-1,167,1705.95,-2765.21,6204.04,-12646.8
0,167,1706.59,-2765.74,6210.36,-12654.7
1,167,1706.58,-2765.26,6214.8,-12658.3
2,167,1705.92,-2763.75,6217.36,-12657.5
3,167,1704.61,-2761.21,6218.03,-12652.5
4,167,1702.65,-2757.65,6216.83,-12643.2
5,167,1700.05,-2753.06,6213.78,-12629.6
6,167,1696.79,-2747.46,6208.87,-12611.7
7,167,1692.9,-2740.84,6202.14,-12589.6
8,167,1688.36,-2733.21,6193.6,-12563.2
9,167,1683.18,-2724.56,6183.27,-12532.7
10,167,1677.37,-2714.92,6171.18,-12498.1
11,167,1670.92,-2704.29,6157.35,-12459.4
12,167,1663.85,-2692.66,6141.83,-12416.7
13,167,1656.15,-2680.06,6124.63,-12370.1
14,167,1647.83,-2666.49,6105.8,-12319.5
15,167,1638.9,-2651.95,6085.37,-12265.2
16,167,1629.36,-2636.47,6063.38,-12207.2
17,167,1619.22,-2620.05,6039.88,-12145.5
18,167,1608.49,-2602.71,6014.91,-12080.3
19,167,1597.17,-2584.45,5988.51,-12011.7
20,167,1585.28,-2565.29,5960.73,-11939.8
21,167,1572.81,-2545.25,5931.61,-11864.7
22,167,1559.79,-2524.34,5901.22,-11786.4
23,167,1546.22,-2502.57,5869.59,-11705.2
24,167,1532.1,-2479.96,5836.78,-11621.2
25,167,1517.46,-2456.53,5802.84,-11534.4
26,167,1502.3,-2432.29,5767.83,-11445.1
27,167,1486.62,-2407.26,5731.8,-11353.3
28,167,1470.46,-2381.47,5694.81,-11259.2
29,167,1453.8,-2354.91,5656.9,-11162.9
30,167,1436.68,-2327.62,5618.14,-11064.7
31,167,1419.1,-2299.62,5578.59,-10964.5
32,167,1401.06,-2270.92,5538.29,-10862.7
33,167,1382.6,-2241.54,5497.3,-10759.3
34,167,1363.72,-2211.5,5455.69,-10654.5
35,167,1344.43,-2180.82,5413.5,-10548.4
36,167,1324.74,-2149.52,5370.8,-10441.2
37,167,1304.68,-2117.61,5327.63,-10333.1
38,167,1284.26,-2085.13,5284.06,-10224.3
39,167,1263.48,-2052.09,5240.15,-10114.8
40,167,1242.37,-2018.5,5195.94,-10004.8
41,167,1220.94,-1984.39,5151.5,-9894.51
42,167,1199.2,-1949.78,5106.87,-9784.07
43,167,1177.17,-1914.68,5062.12,-9673.63
44,167,1154.86,-1879.12,5017.3,-9563.32
45,167,1132.29,-1843.11,4972.46,-9453.31
46,167,1109.47,-1806.67,4927.66,-9343.74
47,167,1086.41,-1769.83,4882.95,-9234.75
48,167,1063.13,-1732.59,4838.39,-9126.47
49,167,1039.65,-1694.98,4794.02,-9019.06
50,167,1015.97,-1657.01,4749.91,-8912.64
51,167,992.102,-1618.71,4706.1,-8807.34
52,167,968.068,-1580.08,4662.66,-8703.29
53,167,943.877,-1541.14,4619.63,-8600.61
54,167,919.54,-1501.92,4577.06,-8499.42
55,167,895.069,-1462.42,4535.01,-8399.82
56,167,870.475,-1422.66,4493.54,-8301.94
57,167,845.767,-1382.66,4452.69,-8205.87
58,167,820.957,-1342.43,4412.51,-8111.71
59,167,796.052,-1301.98,4373.07,-8019.56
60,167,771.063,-1261.33,4334.41,-7929.5
61,167,745.996,-1220.49,4296.59,-7841.63
62,167,720.861,-1179.47,4259.65,-7756.03
63,167,695.662,-1138.29,4223.66,-7672.76
64,167,670.408,-1096.96,4188.65,-7591.91
65,167,645.103,-1055.48,4154.69,-7513.53
66,167,619.753,-1013.88,4121.83,-7437.69
67,167,594.362,-972.159,4090.11,-7364.45
68,167,568.933,-930.33,4059.59,-7293.85
69,167,543.47,-888.404,4030.31,-7225.96
70,167,517.975,-846.389,4002.34,-7160.81
71,167,492.45,-804.295,3975.7,-7098.44
72,167,466.896,-762.132,3950.46,-7038.9
73,167,441.313,-719.908,3926.65,-6982.21
74,167,415.701,-677.631,3904.34,-6928.4
75,167,390.06,-635.31,3883.54,-6877.51
76,167,364.388,-592.953,3864.32,-6829.55
77,167,338.684,-550.567,3846.72,-6784.55
78,167,312.946,-508.159,3830.76,-6742.52
79,167,287.169,-465.737,3816.5,-6703.48
80,167,261.353,-423.307,3803.96,-6667.45
81,167,235.492,-380.877,3793.18,-6634.42
82,167,209.582,-338.452,3784.2,-6604.42
83,167,183.62,-296.04,3777.04,-6577.44
84,167,157.601,-253.645,3771.73,-6553.5
85,167,131.52,-211.276,3768.29,-6532.6
86,167,105.371,-168.937,3766.76,-6514.73
87,167,79.1504,-126.634,3767.14,-6499.9
88,167,52.8519,-84.3727,3769.46,-6488.1
89,167,26.4702,-42.1596,3773.73,-6479.34
90,167,-3.35248e-14,-4.36916e-13,3779.96,-6473.62
-90,168,1.23285e-13,-5.32487e-13,3135.7,-6093.89
-89,168,23.9343,-39.2081,3130,-6099.05
-88,168,47.7887,-78.4635,3126.45,-6107.56
-87,168,71.5708,-117.76,3125.06,-6119.41
-86,168,95.2882,-157.091,3125.8,-6134.59
-85,168,118.948,-196.451,3128.65,-6153.11
-84,168,142.558,-235.832,3133.6,-6174.96
-83,168,166.125,-275.23,3140.62,-6200.13
-82,168,189.655,-314.637,3149.68,-6228.6
-81,168,213.155,-354.047,3160.76,-6260.35
-80,168,236.632,-393.453,3173.83,-6295.37
-79,168,260.089,-432.849,3188.84,-6333.62
-78,168,283.533,-472.227,3205.77,-6375.09
-77,168,306.969,-511.582,3224.57,-6419.74
-76,168,330.399,-550.905,3245.22,-6467.54
-75,168,353.827,-590.19,3267.66,-6518.46
-74,168,377.256,-629.429,3291.86,-6572.44
-73,168,400.688,-668.615,3317.77,-6629.46
-72,168,424.124,-707.739,3345.35,-6689.45
-71,168,447.565,-746.794,3374.55,-6752.39
